date,username,hashtags,tweet
2022-08-06,jboushka,['monkeypox'],@denise_dewald Looks like the day care center vulnerability to #monkeypox may be happening  https://t.co/S0U27cE5qe
2022-08-06,shubhambagde00,[],"People Need Not Worry about Monkeypox, Vaccination Tougher than Covid: Top Virologist  https://t.co/wOnjPD46Xn"
2022-08-06,alankrugertalk,[],@WSJ 20% of people who were surveyed had sex with over 10 partners in the 3 weeks before getting monkey pox. Chill the F out people. Anyone fucking that many randos is playing. With serious fire. Over 70% had multiple partners. Lol
2022-08-06,theycallmedp,[],To the dirty idiots who never wash their hands...y'all only worried about monkeypox cuz yo are vain. PSA you got nothing to worry about. Once a boogawolf always a boogawolf.
2022-08-06,budda_fly,[],"Monkeypox State Of Emergency Declared In CA, NY, IL. Here's What You Nee...  https://t.co/9LAV1qoO7t via @YouTube"
2022-08-06,tsunaminoni,[],This monkeypox shit is giving me mad anxiety
2022-08-06,notorioussmb,[],@michaeljburry Your mom gave me monkeypox
2022-08-06,bellabadass5150,[],"@CNBC Well, I guess nobody is gonna mention the obvious and call out Monkeypox for its Homophobia and discrimination! I ask you all if we are gonna allow a Homophobe to take control of our lives, say no! ""we will not go quietly into the night"", Monkeypox!"
2022-08-06,dopaminedrank,[],"lemme tell ya something joe rogan, you worried about monkeypox? all i’m worried about is who is sniffing my nutsack. i did enough qualudes in 1987 alone to neutralise cancer ya follow me  https://t.co/vJ5xk8FdKN"
2022-08-06,noemmeg,[],i sorta surprised how its all these concerts and shit like monkeypox and covid not happening.
2022-08-06,krisspencer91,[],"@BurlyMan440 @TerrK038867311 @POTUS At this point, 98% of monkeypox cases are in homo men having unprotected sex, so it's fair to say every one of them chose it."
2022-08-06,emardoug,[],Anyone I know gotten the monkeypox vax in LA yet through one of the walk-up sites? Wondering how early you need to line up
2022-08-06,samspad47552669,[],@TXFrogMomma So Monkeypox can jump 6 feet and can go thru a computer or phone screen. These people are fricking insane.
2022-08-06,taiyomein,[],@NikkySmol @noodohl_ @eighthh_ Its stupid and like especially with California just declaring a state of emergency because of monkeypox.
2022-08-06,bstuive,[],@MrJustinBarclay Did you see the CDC guidelines on how not to contract monkeypox?!!!🤣🤣🤣🤣
2022-08-06,eijmitchell,[],@mtosterholm Osterholm on CNN tonight: 'Who would pay hundreds of millions of dollars to stockpile a [monkeypox] vaccine?'   President Obama did.
2022-08-06,littlelaur27,[],"my mom:  ❌ ""monkeypox"" ✅ ""monkeypops"""
2022-08-06,rlpetro50,[],So go ahead and ask what happened to that Monkey Pox vaccine Biden bought?
2022-08-06,empathy1st1,['monkeypox'],@farid__jalali Both the CDC and the WHO have done some website scrubbing.  Govt and health agencies from around the world that recognize the risk of airborne transmission of #monkeypox ...  https://t.co/LVkgBCDRiX   https://t.co/iUtW91Aug6   https://t.co/CllfEv5Zvx   https://t.co/kE1yuB2Ug6  https://t.co/H7HO24j60N
2022-08-06,woldenanita,[],@Amer1can_Barbie @FullOfGrace_28 @graywolf442 @DomesticCEOCat @Peachfu08019815 @Evie_B2 @blueorchid1977 @GoodHairBeks He’s got MonkeyPox too 😂😬
2022-08-06,purxeus,[],Not San Japan (allegedly) deleting questions on their Facebook about what they plan to do about regulations regarding monkeypox. YIKES.
2022-08-06,micheyangelo,[],Had a dream I got monkeypox and it scared the shit outta me
2022-08-06,thereal_tonyt,[],I was bout to go have some car sex and remembered monkeypox is outside 😅✌🏾
2022-08-06,abuukas60979442,[],Monkeypox: Sufferer from Leeds urges education over 'awful' virus – BBC  https://t.co/i0GfRE70v0
2022-08-06,mamurphymaureen,[],"@EvanBlake17 @wsbgnl Sounds familiar.  Next comes ceasing contact tracing, minimzing, then ""everyone will get monkey pox eventually""."
2022-08-06,ogbitchless,[],@eagIesbetter You got 3 different forms of Monkeypox and yo white BM says nigga
2022-08-06,avangiiii,[],Manufacturer Admits Monkeypox Vax Effectiveness Never Tested in Humans.  https://t.co/8zZv1DOSUD
2022-08-06,mirandawright,[],"Me: I was looking at the covid rates for 3/21/2020. We had 555 cases.   &lt;Husband looks at me, I look at him&gt;  Me: We have 600 cases of monkey pox right now.   Husband: I rebuke you."
2022-08-06,brodylevesque,[],"LONDON – In a joint letter to the United Kingdom’s Secretary of State for Health on Thursday, LGBTQ+ groups for the UK’s major political parties have united in a call for urgent action by the UK Gov addressing the rapidly rising number of monkeypox cases.  https://t.co/Y411B9642P"
2022-08-06,mstgysgt0,[],@cincotti_frank @tweettruth2me @thomashudanish Monkeypox: Show everyone you're desperate without saying the actual words...
2022-08-06,metrolateagain,[],@RealTimers @billmaher @davidduchovny @mtaibbi @Lis_Smith @HBO @hbomax Do everyone a favor and don’t get vaccinated for Monkey Pox and see if anyone cares when you get Infected.
2022-08-06,daytonpubpolicy,[],A few California county boards of supervisors &amp; city councils plan to declare monkeypox emergencies or receive presentations on it.  Long Beach City Council 8/9/2022 emergency proclamation:  https://t.co/9KSGFp5NUS and plan for a comprehensive presentation:  https://t.co/6TYqPmeIue
2022-08-06,noemmeg,[],yea but monkeypox
2022-08-06,go__homeroger,[],"Nah, what if it was just white people getting monkey pox. Twitter would go back to the it used to be,"
2022-08-06,vaxunder,[],@manwhalee @CityofSanDiego @ToddGloria Go to the UCSD medical center ER right now. Tell them you have Monkeypox symptoms. They are Level 1 trauma center and are certainly equipped to help you. Go!
2022-08-06,independent02,"['michealolsterholm', 'monkeypox', 'denmark']",@thelauracoates #MichealOlsterholm i do believe the the US has more vaccine for #Monkeypox in the world and it is still not enough.if you only have #Denmark that makes it that is a big problem.if you still can't produce enough that fast it is going to be tough
2022-08-06,esotericrea,[],@brriiitalt I wouldn't risk covid and monkeypox
2022-08-06,amala_maraj,[],@ShesFishy and positive for monkeypox!
2022-08-06,ecftrader,[],My son's playing Roblox. I want him to change his name to Monkeypox and chase everyone around but he won't do it. 🙉
2022-08-06,dfw_gal,[],Covid. Monkey pox. Polio.   The country is falling apart.
2022-08-06,newsjnki,[],@TimRunsHisMouth I have no statistical evidence but my calculated guess is zero monkey pox and millions fentanyl
2022-08-06,rcovert_gene,[],@bennyjohnson This video should stop the monkeypox outbreak in its tracks!
2022-08-06,claydeath1,[],@CobraKai_Elite @DeutscheTrader $GOVX will run again.  it was extended so the shorts attacked it nonstop. that is what they do.  but the earnings report was excellent: they now have close to $36 million in cash. And they are in line for some federal funding for monkey pox.  i added a ton more today.
2022-08-06,sudojoebear,['monkeypox'],"HIV is largely benign to the average healthy person with access to medical care,  And #monkeypox is too, IF you have access to medical care (check your local hospital and try to get an appointment, lol) a month of sick leave, expenses to isolate for 5-7 weeks, etc.  So, 🤷‍♂️"
2022-08-06,_whatsgoodg,[],Going to clubs during covid was abit risky.  Going to clubs during monkeypox is suicide.
2022-08-06,r0sc0sm0s,[],oh btw i saw a kid with monkeypox at work today i wanted to rip my nerves out
2022-08-06,jamaican_dream_,[],Everybody lookin at my razor bumps like they monkey pox😞
2022-08-06,kidcam2021,[],I went down that rabbit hole of searching for monkey pox pics and info and I ain’t been right since lol… aht aht
2022-08-06,junior63031591,[],@HeathMayo He’s 10x the man you’re sniveling loser monkeypox having ass will ever be
2022-08-06,annlesbyphd,"['fomp', 'fuf']","How utterly ridiculous. Covid does not spread over Zoom. Just as we wear long sleeves on video calls to avoid triggering people with Fear of MonkeyPox (#FOMP), we mask on Zoom to avoid triggering people with Fear of Unmasked Faces (#FUF)."
2022-08-06,ianblomfield5,[],@LBC it's monkey pox you have
2022-08-06,bhristinaa,[],"And another thing…. The COVID-19 Twitter doctors who said we only needed Vitamin D, Respiratory steams with random fruits,herbs, vegetables, smoothies, and horse medicine what’s the treatment for Monkey Pox????? Where we at with that?  https://t.co/lfVX94E6AC"
2022-08-06,mumujones_,[],got my first dose of monkeypox vaccine
2022-08-06,hoov_ed,[],@SaltyCracker9 Oh no see her out there fucking around to close to them shit heads with the monkey pox and shit in the streets. You guys need to get out that area ASAP. Well love y'all wishing you the best and a speedy recovery God be with you and protect you
2022-08-06,banglaviral,[],Experts urge Canadian officials to take more action on monkeypox spread  https://t.co/5x8hTpZT7J
2022-08-06,jlagrits,[],@kiathecaligirl Have you read the cdc guidelines for monkeypox? It’s hilarious!
2022-08-06,raidrclaus,[],Monkey Pox Convention Daily in San Francisco Butt IN
2022-08-06,joyjan15,[],"@sblueyez @ddiamond @bylenasun Lol! Um, who said it would monkeypox disappear? I agree, it won't. And I remember when Biden said you couldn't get covid if vaccinated. Our Presidents probably shouldn't make such uninformed statements!"
2022-08-06,xkissthisx,['monkeypox'],@Magic14272090 @Nathan_VBB @SusiAnsujali @ddiamond This is correct. Tier 1 viruses are higher up the chain than #monkeypox thus whatever works on a tier 1 will very likely be effective.
2022-08-06,veronicaglamis,['monkeypox'],#MonkeyPox has arrived with vengeance in the Valley.  We don't need this.
2022-08-06,stohrmie,[],it’s so self explanatory why we need another lockdown. this monkey pox shit ONTOP of covid is just fucking disastrous
2022-08-06,stuartscottseye,[],Even more relevant now that monkeypox hysteria is spreading.
2022-08-06,kidcam2021,[],I went out one time last weekend… the first time in the past few months and that shit drained me for the next 3 months…  this old shit is rough… plus I ain’t trusting this monkey pox shit so I’m good
2022-08-06,moonshadowlynn,[],"""Monkeypox: What to know about the new public health emergency, from symptoms to risk"" CNBC. (as if)  Since Fauci was the architect &amp; buyer of C19 &amp; likely this as well let's call it Fauci-pox. It has such a ring of truth.   https://t.co/nSxIw7XKSY"
2022-08-06,ahmadholtjr,[],Lord please protect me from monkey pox and these monkey ass bitches.
2022-08-06,bigredwavenow,"['joemama', 'vacation', 'monkeypox', 'hohoho', 'santathug']",#JoeMaMa @JoeBiden is still on #Vacation…Soon he’ll have the #MonkeyPox #Hohoho #SantaThug  https://t.co/ZrdSh0mRR9
2022-08-06,thateljefe,[],"MAGAts: “we should be trusted to make our own decisions about Covid prevention!”  CDC: “now there’s monkeypox, make your own  decisions”  MAGAts: “HOW DARE YOU, GAY ORGIES!”"
2022-08-06,contraliberal_1,[],@PatriotGirl__ @Trumpgirl_71 The choice depends entirely on which constituency is suffering. Majority of monkeypox victims are Biden voters. Others are not.
2022-08-06,intercessor714,[],"So if the Current Administration found out Monkey Pox was entering the country vis out Southern Border, would they close it?"
2022-08-06,cast_cal,[],@ReneeArnett  https://t.co/GQVZ3DNT2j Illinois spreading monkeypox to kids!
2022-08-06,cbusi1,[],@catturd2 @thereformedman_ Also we shut down an entire country from covid....but for Monkeypox they aren't even shutting down sex parties.
2022-08-06,johnstonsharon,[],@VioletEglantine I’m sorry but I don’t see any resources to support your claim that monkey pox is a foodborne illness. I looked at your thread and I see a lot of memes but no links to data. I appreciate your concerns but I try to be careful not to disseminate unverified conclusions. 🌷
2022-08-06,mark_melbin,"['monkeypox', 'cpac']",#MonkeyPox superspreader alert.  Steve Bannon is in the building at #CPAC.
2022-08-06,mamameia_,[],This guy came up to me talking about try this oil.. it was a roll on like no nigga it’s monkey pox &amp; that’s just nasty period 😒
2022-08-06,tusaludmag,['monkeypox'],President Biden Announces Team to Lead Monkeypox Response  https://t.co/v6YyXebgdS #monkeypox
2022-08-06,mikeros67964807,[],Leprosy and Monkey Pox are not the same disease
2022-08-06,starpwc,[],"@jonstewart @TuckerCarlson What the hell, no wonder monkey pox loves the sodomites."
2022-08-06,npazderski,[],"Dogs, cats likely at low risk of monkeypox  https://t.co/oQfL0RLnhT"
2022-08-06,datguy_demike,[],OXTAILS GOT MONKEY POX IN IT! DON’T EAT IT!!!
2022-08-06,internetjaki,[],Hypothetically if I get monkeypox will I get paid leave just asking
2022-08-06,ldunigan77,[],So where do we wear our mask to prevent monkeypox
2022-08-06,realhealthmag,['monkeypox'],President Biden Announces Team to Lead Monkeypox Response  https://t.co/KqHm0gMHLo #monkeypox
2022-08-06,ozmastasinski,[],I SMELL MONKEYPOX
2022-08-06,pozmagazine,['monkeypox'],President Biden Announces Team to Lead Monkeypox Response  https://t.co/GJqPYEdA33 #monkeypox
2022-08-06,nfbot2,[],Video of woman posted on TikTok mocks her appearance; alleges she has monkeypox - News 12 Brooklyn  https://t.co/L0xEfa4TyW
2022-08-06,brosef421,[],"@Shawncola123 @DorianVerpusNYC @alex_abads CDC Among U.S. monkeypox cases reported to CDC for whom data were available, 99% were in men &amp; 94% reported recent male-to-male sexual contact. Close physical contact or exposure to contaminated materials like bedding can result in spread of monkeypox"
2022-08-06,toitopstories,[],We could soon have one vaccine for Covid and monkeypox  https://t.co/0lWi8uRyCE
2022-08-06,dailysentinelgj,[],"In Colorado, the administration of Gov. Jared Polis applauded the federal declaration and expansion and acceleration of the manufacture and distribution of monkeypox vaccine, and the expansion of treatment and testing.  https://t.co/4wFoE3CJWu"
2022-08-06,stutheshoe3,[],@TheRickWilson Check for Monkey Pox
